symbol,timeframe,horizon,event_spec,event,slice_name,regime_spec,regime,slice,n,mean,std,sharpe,sharpe_ann,q05,q50,q95,hit_rate
SPY,1d,1,gap_down:0.01,(gap_down>=0.01 AND vol_low_q0.33),2022,vol_low:0.33,vol_low_q0.33,conditional,3,-0.008249642690894713,0.0029882418472913495,-2.7607011455155437,-43.824772051231605,-0.010613752768742013,-0.008996792447909963,-0.005362527783136739,0.0
SPY,1d,1,gap_down:0.01,(gap_down>=0.01 AND vol_low_q0.33),2023,vol_low:0.33,vol_low_q0.33,unconditional,250,0.0007684615058382835,0.007079758438125029,0.10854346409618452,1.7230740746398352,-0.010747862951151559,0.0012653390210345394,0.012078730543349146,0.592
SPY,1d,1,gap_down:0.01,(gap_down>=0.01 AND vol_low_q0.33),2023,vol_low:0.33,vol_low_q0.33,conditional,7,0.003776122501584465,0.009543250846117518,0.39568513523048654,6.281306791828978,-0.004482100580365777,0.0029552282913853922,0.01801700328659682,0.7142857142857143
SPY,1d,1,gap_down:0.01,(gap_down>=0.01 AND vol_low_q0.33),2024,vol_low:0.33,vol_low_q0.33,unconditional,252,1.619965763861269e-05,0.0061235782189554035,0.0026454561466148995,0.0419953144096215,-0.011049129235061156,0.0004911589541871653,0.009189869169544871,0.5317460317460317
SPY,1d,1,gap_down:0.01,(gap_down>=0.01 AND vol_low_q0.33),2024,vol_low:0.33,vol_low_q0.33,conditional,0,,,,,,,,
SPY,1d,1,gap_down:0.01,(gap_down>=0.01 AND vol_low_q0.33),2025,vol_low:0.33,vol_low_q0.33,unconditional,250,0.00040879183117008245,0.010962276109529141,0.03729078040779627,0.5919727869272924,-0.0125818153044587,0.0004977231496828827,0.010510341012988035,0.524
SPY,1d,1,gap_down:0.01,(gap_down>=0.01 AND vol_low_q0.33),2025,vol_low:0.33,vol_low_q0.33,conditional,1,0.0016649291238117758,,,,0.0016649291238117758,0.0016649291238117758,0.0016649291238117758,1.0
SPY,1d,1,gap_down:0.01,(gap_down>=0.01 AND vol_low_q0.33),2026,vol_low:0.33,vol_low_q0.33,unconditional,5,0.0019141807733709993,0.003757514279116429,0.5094274116294548,8.086909453265227,-0.0028161701922705617,0.0017187636554316654,0.005508278868368154,0.8
SPY,1d,1,gap_down:0.01,(gap_down>=0.01 AND vol_low_q0.33),2026,vol_low:0.33,vol_low_q0.33,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2020,trend_up_200,trend_up_200,unconditional,15,-0.0010672798533180186,0.0067061186190694915,-0.1591501603152539,-2.5264304718613366,-0.012769200348776398,0.0008065817067268721,0.006548101678411731,0.5333333333333333
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2020,trend_up_200,trend_up_200,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2021,trend_up_200,trend_up_200,unconditional,252,0.0004612710628844634,0.006301948101280109,0.07319499549524469,1.1619345317694627,-0.011033427420350527,0.000726023976400092,0.009691826238288015,0.5476190476190477
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2021,trend_up_200,trend_up_200,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2022,trend_up_200,trend_up_200,unconditional,251,-0.00019737418615024422,0.012675516216389423,-0.015571293727275557,-0.24718662476346687,-0.02215492150399051,7.190106413568209e-05,0.018399175032558723,0.50199203187251
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2022,trend_up_200,trend_up_200,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2023,trend_up_200,trend_up_200,unconditional,250,0.0007684615058382835,0.007079758438125029,0.10854346409618452,1.7230740746398352,-0.010747862951151559,0.0012653390210345394,0.012078730543349146,0.592
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2023,trend_up_200,trend_up_200,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2024,trend_up_200,trend_up_200,unconditional,252,1.619965763861269e-05,0.0061235782189554035,0.0026454561466148995,0.0419953144096215,-0.011049129235061156,0.0004911589541871653,0.009189869169544871,0.5317460317460317
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2024,trend_up_200,trend_up_200,conditional,1,0.004265866324947742,,,,0.004265866324947742,0.004265866324947742,0.004265866324947742,1.0
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2025,trend_up_200,trend_up_200,unconditional,250,0.00040879183117008245,0.010962276109529141,0.03729078040779627,0.5919727869272924,-0.0125818153044587,0.0004977231496828827,0.010510341012988035,0.524
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2025,trend_up_200,trend_up_200,conditional,1,0.005879227301554657,,,,0.005879227301554657,0.005879227301554657,0.005879227301554657,1.0
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2026,trend_up_200,trend_up_200,unconditional,5,0.0019141807733709993,0.003757514279116429,0.5094274116294548,8.086909453265227,-0.0028161701922705617,0.0017187636554316654,0.005508278868368154,0.8
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_up_200),2026,trend_up_200,trend_up_200,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2020,trend_down_200,trend_down_200,unconditional,15,-0.0010672798533180186,0.0067061186190694915,-0.1591501603152539,-2.5264304718613366,-0.012769200348776398,0.0008065817067268721,0.006548101678411731,0.5333333333333333
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2020,trend_down_200,trend_down_200,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2021,trend_down_200,trend_down_200,unconditional,252,0.0004612710628844634,0.006301948101280109,0.07319499549524469,1.1619345317694627,-0.011033427420350527,0.000726023976400092,0.009691826238288015,0.5476190476190477
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2021,trend_down_200,trend_down_200,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2022,trend_down_200,trend_down_200,unconditional,251,-0.00019737418615024422,0.012675516216389423,-0.015571293727275557,-0.24718662476346687,-0.02215492150399051,7.190106413568209e-05,0.018399175032558723,0.50199203187251
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2022,trend_down_200,trend_down_200,conditional,4,0.0018890412385465516,0.006359609699073167,0.2970372912699117,4.715320816874661,-0.0048766157609697715,0.0028388181337474228,0.007325010584781654,0.5
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2023,trend_down_200,trend_down_200,unconditional,250,0.0007684615058382835,0.007079758438125029,0.10854346409618452,1.7230740746398352,-0.010747862951151559,0.0012653390210345394,0.012078730543349146,0.592
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2023,trend_down_200,trend_down_200,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2024,trend_down_200,trend_down_200,unconditional,252,1.619965763861269e-05,0.0061235782189554035,0.0026454561466148995,0.0419953144096215,-0.011049129235061156,0.0004911589541871653,0.009189869169544871,0.5317460317460317
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2024,trend_down_200,trend_down_200,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2025,trend_down_200,trend_down_200,unconditional,250,0.00040879183117008245,0.010962276109529141,0.03729078040779627,0.5919727869272924,-0.0125818153044587,0.0004977231496828827,0.010510341012988035,0.524
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2025,trend_down_200,trend_down_200,conditional,2,0.06520622759758699,0.06593197257622685,0.9889925183445589,15.69976951225913,0.02324737718249704,0.06520622759758699,0.10716507801267693,1.0
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2026,trend_down_200,trend_down_200,unconditional,5,0.0019141807733709993,0.003757514279116429,0.5094274116294548,8.086909453265227,-0.0028161701922705617,0.0017187636554316654,0.005508278868368154,0.8
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND trend_down_200),2026,trend_down_200,trend_down_200,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2020,vol_high:0.67,vol_high_q0.67,unconditional,15,-0.0010672798533180186,0.0067061186190694915,-0.1591501603152539,-2.5264304718613366,-0.012769200348776398,0.0008065817067268721,0.006548101678411731,0.5333333333333333
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2020,vol_high:0.67,vol_high_q0.67,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2021,vol_high:0.67,vol_high_q0.67,unconditional,252,0.0004612710628844634,0.006301948101280109,0.07319499549524469,1.1619345317694627,-0.011033427420350527,0.000726023976400092,0.009691826238288015,0.5476190476190477
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2021,vol_high:0.67,vol_high_q0.67,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2022,vol_high:0.67,vol_high_q0.67,unconditional,251,-0.00019737418615024422,0.012675516216389423,-0.015571293727275557,-0.24718662476346687,-0.02215492150399051,7.190106413568209e-05,0.018399175032558723,0.50199203187251
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2022,vol_high:0.67,vol_high_q0.67,conditional,2,0.0028388181337474228,0.005892698969274869,0.48175176579514906,7.6475721957611835,-0.0009112725268512923,0.0028388181337474228,0.006588908794346138,0.5
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2023,vol_high:0.67,vol_high_q0.67,unconditional,250,0.0007684615058382835,0.007079758438125029,0.10854346409618452,1.7230740746398352,-0.010747862951151559,0.0012653390210345394,0.012078730543349146,0.592
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2023,vol_high:0.67,vol_high_q0.67,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2024,vol_high:0.67,vol_high_q0.67,unconditional,252,1.619965763861269e-05,0.0061235782189554035,0.0026454561466148995,0.0419953144096215,-0.011049129235061156,0.0004911589541871653,0.009189869169544871,0.5317460317460317
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2024,vol_high:0.67,vol_high_q0.67,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2025,vol_high:0.67,vol_high_q0.67,unconditional,250,0.00040879183117008245,0.010962276109529141,0.03729078040779627,0.5919727869272924,-0.0125818153044587,0.0004977231496828827,0.010510341012988035,0.524
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2025,vol_high:0.67,vol_high_q0.67,conditional,3,0.045430560832242874,0.05785104572899242,0.7853023270325269,12.466287967970292,0.007149832840592341,0.018585282691931493,0.10250298352211137,1.0
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2026,vol_high:0.67,vol_high_q0.67,unconditional,5,0.0019141807733709993,0.003757514279116429,0.5094274116294548,8.086909453265227,-0.0028161701922705617,0.0017187636554316654,0.005508278868368154,0.8
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_high_q0.67),2026,vol_high:0.67,vol_high_q0.67,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2020,vol_low:0.33,vol_low_q0.33,unconditional,15,-0.0010672798533180186,0.0067061186190694915,-0.1591501603152539,-2.5264304718613366,-0.012769200348776398,0.0008065817067268721,0.006548101678411731,0.5333333333333333
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2020,vol_low:0.33,vol_low_q0.33,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2021,vol_low:0.33,vol_low_q0.33,unconditional,252,0.0004612710628844634,0.006301948101280109,0.07319499549524469,1.1619345317694627,-0.011033427420350527,0.000726023976400092,0.009691826238288015,0.5476190476190477
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2021,vol_low:0.33,vol_low_q0.33,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2022,vol_low:0.33,vol_low_q0.33,unconditional,251,-0.00019737418615024422,0.012675516216389423,-0.015571293727275557,-0.24718662476346687,-0.02215492150399051,7.190106413568209e-05,0.018399175032558723,0.50199203187251
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2022,vol_low:0.33,vol_low_q0.33,conditional,1,-0.005502851024625999,,,,-0.005502851024625999,-0.005502851024625999,-0.005502851024625999,0.0
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2023,vol_low:0.33,vol_low_q0.33,unconditional,250,0.0007684615058382835,0.007079758438125029,0.10854346409618452,1.7230740746398352,-0.010747862951151559,0.0012653390210345394,0.012078730543349146,0.592
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2023,vol_low:0.33,vol_low_q0.33,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2024,vol_low:0.33,vol_low_q0.33,unconditional,252,1.619965763861269e-05,0.0061235782189554035,0.0026454561466148995,0.0419953144096215,-0.011049129235061156,0.0004911589541871653,0.009189869169544871,0.5317460317460317
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2024,vol_low:0.33,vol_low_q0.33,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2025,vol_low:0.33,vol_low_q0.33,unconditional,250,0.00040879183117008245,0.010962276109529141,0.03729078040779627,0.5919727869272924,-0.0125818153044587,0.0004977231496828827,0.010510341012988035,0.524
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2025,vol_low:0.33,vol_low_q0.33,conditional,0,,,,,,,,
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2026,vol_low:0.33,vol_low_q0.33,unconditional,5,0.0019141807733709993,0.003757514279116429,0.5094274116294548,8.086909453265227,-0.0028161701922705617,0.0017187636554316654,0.005508278868368154,0.8
SPY,1d,1,gap_up:0.02,(gap_up>=0.02 AND vol_low_q0.33),2026,vol_low:0.33,vol_low_q0.33,conditional,0,,,,,,,,
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2020,trend_up_200,trend_up_200,unconditional,15,-0.0010672798533180186,0.0067061186190694915,-0.1591501603152539,-2.5264304718613366,-0.012769200348776398,0.0008065817067268721,0.006548101678411731,0.5333333333333333
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2020,trend_up_200,trend_up_200,conditional,0,,,,,,,,
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2021,trend_up_200,trend_up_200,unconditional,252,0.0004612710628844634,0.006301948101280109,0.07319499549524469,1.1619345317694627,-0.011033427420350527,0.000726023976400092,0.009691826238288015,0.5476190476190477
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2021,trend_up_200,trend_up_200,conditional,0,,,,,,,,
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2022,trend_up_200,trend_up_200,unconditional,251,-0.00019737418615024422,0.012675516216389423,-0.015571293727275557,-0.24718662476346687,-0.02215492150399051,7.190106413568209e-05,0.018399175032558723,0.50199203187251
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2022,trend_up_200,trend_up_200,conditional,0,,,,,,,,
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2023,trend_up_200,trend_up_200,unconditional,250,0.0007684615058382835,0.007079758438125029,0.10854346409618452,1.7230740746398352,-0.010747862951151559,0.0012653390210345394,0.012078730543349146,0.592
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2023,trend_up_200,trend_up_200,conditional,0,,,,,,,,
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2024,trend_up_200,trend_up_200,unconditional,252,1.619965763861269e-05,0.0061235782189554035,0.0026454561466148995,0.0419953144096215,-0.011049129235061156,0.0004911589541871653,0.009189869169544871,0.5317460317460317
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2024,trend_up_200,trend_up_200,conditional,1,0.005643080004622325,,,,0.005643080004622325,0.005643080004622325,0.005643080004622325,1.0
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2025,trend_up_200,trend_up_200,unconditional,250,0.00040879183117008245,0.010962276109529141,0.03729078040779627,0.5919727869272924,-0.0125818153044587,0.0004977231496828827,0.010510341012988035,0.524
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2025,trend_up_200,trend_up_200,conditional,1,0.006493290266724294,,,,0.006493290266724294,0.006493290266724294,0.006493290266724294,1.0
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2026,trend_up_200,trend_up_200,unconditional,5,0.0019141807733709993,0.003757514279116429,0.5094274116294548,8.086909453265227,-0.0028161701922705617,0.0017187636554316654,0.005508278868368154,0.8
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_up_200),2026,trend_up_200,trend_up_200,conditional,0,,,,,,,,
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2020,trend_down_200,trend_down_200,unconditional,15,-0.0010672798533180186,0.0067061186190694915,-0.1591501603152539,-2.5264304718613366,-0.012769200348776398,0.0008065817067268721,0.006548101678411731,0.5333333333333333
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2020,trend_down_200,trend_down_200,conditional,0,,,,,,,,
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2021,trend_down_200,trend_down_200,unconditional,252,0.0004612710628844634,0.006301948101280109,0.07319499549524469,1.1619345317694627,-0.011033427420350527,0.000726023976400092,0.009691826238288015,0.5476190476190477
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2021,trend_down_200,trend_down_200,conditional,0,,,,,,,,
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2022,trend_down_200,trend_down_200,unconditional,251,-0.00019737418615024422,0.012675516216389423,-0.015571293727275557,-0.24718662476346687,-0.02215492150399051,7.190106413568209e-05,0.018399175032558723,0.50199203187251
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2022,trend_down_200,trend_down_200,conditional,5,-0.0034605491033341982,0.017611069922643732,-0.196498515907017,-3.1193172364994193,-0.025285234816878742,0.0003295561132659053,0.015349447168177474,0.6
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2023,trend_down_200,trend_down_200,unconditional,250,0.0007684615058382835,0.007079758438125029,0.10854346409618452,1.7230740746398352,-0.010747862951151559,0.0012653390210345394,0.012078730543349146,0.592
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2023,trend_down_200,trend_down_200,conditional,0,,,,,,,,
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2024,trend_down_200,trend_down_200,unconditional,252,1.619965763861269e-05,0.0061235782189554035,0.0026454561466148995,0.0419953144096215,-0.011049129235061156,0.0004911589541871653,0.009189869169544871,0.5317460317460317
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2024,trend_down_200,trend_down_200,conditional,0,,,,,,,,
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2025,trend_down_200,trend_down_200,unconditional,250,0.00040879183117008245,0.010962276109529141,0.03729078040779627,0.5919727869272924,-0.0125818153044587,0.0004977231496828827,0.010510341012988035,0.524
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2025,trend_down_200,trend_down_200,conditional,4,-0.007950419326295338,0.03977673981596113,-0.19987609248722515,-3.17293460249126,-0.04660630358528335,-0.007109636934606589,0.029528369584328425,0.5
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2026,trend_down_200,trend_down_200,unconditional,5,0.0019141807733709993,0.003757514279116429,0.5094274116294548,8.086909453265227,-0.0028161701922705617,0.0017187636554316654,0.005508278868368154,0.8
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND trend_down_200),2026,trend_down_200,trend_down_200,conditional,0,,,,,,,,
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND vol_high_q0.67),2020,vol_high:0.67,vol_high_q0.67,unconditional,15,-0.0010672798533180186,0.0067061186190694915,-0.1591501603152539,-2.5264304718613366,-0.012769200348776398,0.0008065817067268721,0.006548101678411731,0.5333333333333333
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND vol_high_q0.67),2020,vol_high:0.67,vol_high_q0.67,conditional,0,,,,,,,,
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND vol_high_q0.67),2021,vol_high:0.67,vol_high_q0.67,unconditional,252,0.0004612710628844634,0.006301948101280109,0.07319499549524469,1.1619345317694627,-0.011033427420350527,0.000726023976400092,0.009691826238288015,0.5476190476190477
SPY,1d,1,gap_down:0.02,(gap_down>=0.02 AND vol_high_q0.67),2021,vol_high:0.67,vol_high_q0.67,conditional,0,,,,,,,,
